nivel_matricula;institutos;visitou_biblioteca;visitou_biblioteca_digital;visitou_evento;consultou_biblioteca;nota_emprestimo;nota_evento;nota_infraestrutura;nota_acervo;nota_redes_sociais;churn
Graduação;Economia;1;0;0;0;5.0;2.0;2.0;0.0;1.0;não
Graduação;Geociências;0;1;0;0;2.0;4.0;4.0;4.0;4.0;não
Docência;Geociências;0;0;1;0;3.0;3.0;1.0;3.0;3.0;não
Graduação;Estudos da Linguagem;1;0;1;0;5.0;2.0;4.0;2.0;1.0;não
Pós-graduação;Computação;0;1;0;1;2.0;4.0;3.0;4.0;0.0;não
Graduação;Química;1;0;0;0;2.0;3.0;1.0;5.0;1.0;não
Graduação;Matemática, Estatística e Computação Científica;1;1;0;0;3.0;3.0;5.0;3.0;2.0;não
Graduação;Filosofia e Ciências Humanas;1;0;1;0;2.0;2.0;5.0;5.0;1.0;não
Pós-graduação;Filosofia e Ciências Humanas;1;1;0;1;0.0;2.0;2.0;5.0;0.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;1;1;0;0;4.0;3.0;4.0;5.0;2.0;não
Graduação;Matemática, Estatística e Computação Científica;0;1;0;1;3.0;3.0;1.0;4.0;4.0;não
Graduação;Matemática, Estatística e Computação Científica;1;1;1;1;2.0;1.0;4.0;5.0;5.0;não
Graduação;Biologia;1;1;1;1;4.0;4.0;1.0;5.0;3.0;não
Docência;Biologia;1;1;1;0;2.0;1.0;3.0;3.0;3.0;não
Graduação;Economia;1;0;1;1;2.0;2.0;1.0;3.0;1.0;não
Pós-graduação;Química;0;1;1;1;4.0;3.0;4.0;4.0;3.0;não
Pós-graduação;Computação;1;0;0;1;1.0;2.0;3.0;5.0;2.0;não
Pós-graduação;Economia;0;0;1;1;3.0;4.0;4.0;3.0;5.0;não
Pós-graduação;Artes;0;1;0;0;3.0;2.0;4.0;5.0;5.0;não
Pós-graduação;Geociências;0;1;0;0;3.0;5.0;2.0;4.0;3.0;não
Graduação;Matemática, Estatística e Computação Científica;0;1;1;1;0.0;3.0;4.0;4.0;1.0;não
Pós-graduação;Biologia;0;0;0;1;2.0;2.0;4.0;2.0;1.0;não
Graduação;Geociências;0;0;1;1;1.0;2.0;3.0;4.0;4.0;não
Graduação;Química;1;0;1;1;4.0;4.0;4.0;4.0;0.0;não
Pós-graduação;Biologia;1;0;0;0;4.0;2.0;4.0;3.0;3.0;não
Graduação;Física;0;0;0;1;3.0;1.0;1.0;1.0;2.0;não
Graduação;Geociências;0;0;0;1;3.0;3.0;5.0;2.0;0.0;não
Graduação;Filosofia e Ciências Humanas;1;0;1;0;3.0;4.0;4.0;5.0;3.0;não
Docência;Biologia;0;1;1;0;1.0;3.0;4.0;4.0;0.0;não
Graduação;Filosofia e Ciências Humanas;0;1;0;0;4.0;3.0;4.0;2.0;0.0;não
Graduação;Economia;0;1;1;1;5.0;3.0;5.0;5.0;2.0;não
Pós-graduação;Filosofia e Ciências Humanas;1;1;0;0;3.0;2.0;2.0;1.0;3.0;não
Pós-graduação;Filosofia e Ciências Humanas;1;0;1;1;2.0;3.0;3.0;3.0;0.0;não
Docência;Artes;1;0;1;0;3.0;3.0;2.0;5.0;0.0;não
Pós-graduação;Artes;1;0;1;0;4.0;2.0;2.0;4.0;1.0;não
Pós-graduação;Filosofia e Ciências Humanas;1;0;0;0;0.0;3.0;3.0;5.0;5.0;não
Graduação;Economia;1;1;1;1;5.0;2.0;4.0;5.0;2.0;não
Pós-graduação;Artes;0;0;1;1;1.0;4.0;2.0;5.0;3.0;não
Pós-graduação;Economia;0;1;1;0;2.0;2.0;1.0;3.0;3.0;não
Docência;Economia;1;1;1;1;3.0;4.0;3.0;2.0;3.0;não
Graduação;Física;0;1;1;1;5.0;3.0;5.0;5.0;1.0;não
Pós-graduação;Estudos da Linguagem;1;1;1;1;4.0;2.0;4.0;5.0;4.0;não
Pós-graduação;Biologia;0;1;0;0;5.0;2.0;2.0;4.0;2.0;não
Pós-graduação;Economia;0;1;1;0;2.0;4.0;5.0;5.0;1.0;não
Pós-graduação;Filosofia e Ciências Humanas;1;1;1;1;4.0;2.0;3.0;4.0;4.0;não
Pós-graduação;Computação;1;1;1;0;3.0;2.0;4.0;5.0;1.0;não
Pós-graduação;Filosofia e Ciências Humanas;1;1;0;0;3.0;3.0;5.0;4.0;5.0;não
Pós-graduação;Química;0;0;0;1;1.0;1.0;4.0;5.0;0.0;não
Pós-graduação;Biologia;1;0;1;1;3.0;3.0;4.0;4.0;2.0;não
Graduação;Geociências;0;1;1;0;3.0;2.0;3.0;3.0;0.0;não
Graduação;Estudos da Linguagem;1;0;1;1;2.0;4.0;0.0;1.0;0.0;não
Graduação;Computação;0;0;1;0;3.0;2.0;3.0;5.0;5.0;não
Docência;Economia;1;1;0;1;3.0;2.0;4.0;2.0;0.0;não
Pós-graduação;Física;0;1;1;1;4.0;3.0;2.0;4.0;3.0;não
Graduação;Estudos da Linguagem;1;1;1;0;4.0;2.0;1.0;2.0;4.0;não
Docência;Física;1;1;0;0;4.0;4.0;2.0;3.0;5.0;não
Graduação;Estudos da Linguagem;0;0;0;1;5.0;3.0;2.0;3.0;2.0;não
Graduação;Computação;0;1;1;0;4.0;3.0;2.0;5.0;4.0;não
Graduação;Química;0;1;1;1;5.0;2.0;1.0;2.0;4.0;não
Graduação;Artes;1;1;0;0;1.0;3.0;4.0;5.0;2.0;não
Pós-graduação;Biologia;0;1;0;1;5.0;2.0;4.0;3.0;0.0;não
Pós-graduação;Estudos da Linguagem;1;1;1;1;5.0;2.0;3.0;5.0;0.0;não
Pós-graduação;Biologia;1;1;1;1;5.0;3.0;3.0;1.0;0.0;não
Pós-graduação;Artes;0;0;1;0;0.0;4.0;5.0;4.0;0.0;não
Docência;Economia;1;0;0;1;4.0;3.0;4.0;3.0;0.0;não
Graduação;Física;1;1;1;1;2.0;3.0;3.0;5.0;2.0;não
Graduação;Geociências;1;0;1;0;3.0;1.0;2.0;2.0;5.0;não
Docência;Economia;0;1;1;1;2.0;2.0;5.0;5.0;2.0;não
Docência;Computação;1;0;1;1;1.0;2.0;2.0;3.0;0.0;não
Docência;Filosofia e Ciências Humanas;0;0;0;0;3.0;1.0;2.0;4.0;0.0;não
Graduação;Matemática, Estatística e Computação Científica;0;0;0;1;2.0;3.0;5.0;3.0;2.0;não
Docência;Matemática, Estatística e Computação Científica;0;0;1;0;0.0;3.0;3.0;3.0;2.0;não
Graduação;Filosofia e Ciências Humanas;0;0;1;1;5.0;3.0;5.0;4.0;3.0;não
Graduação;Geociências;0;0;1;0;2.0;4.0;0.0;3.0;0.0;não
Graduação;Geociências;0;0;1;1;3.0;3.0;5.0;2.0;4.0;não
Docência;Artes;0;1;1;1;2.0;4.0;5.0;1.0;0.0;não
Pós-graduação;Geociências;0;0;0;0;3.0;5.0;2.0;3.0;2.0;não
Graduação;Matemática, Estatística e Computação Científica;0;1;0;1;5.0;4.0;5.0;4.0;5.0;não
Pós-graduação;Geociências;0;0;0;1;3.0;2.0;3.0;4.0;1.0;não
Graduação;Filosofia e Ciências Humanas;1;0;1;0;3.0;2.0;0.0;4.0;0.0;não
Pós-graduação;Artes;0;0;1;0;3.0;1.0;5.0;1.0;1.0;não
Graduação;Geociências;1;0;1;0;5.0;1.0;3.0;3.0;2.0;não
Pós-graduação;Computação;1;1;1;0;4.0;1.0;2.0;1.0;4.0;não
Graduação;Filosofia e Ciências Humanas;1;1;0;0;2.0;3.0;3.0;3.0;5.0;não
Pós-graduação;Biologia;1;0;0;0;5.0;5.0;2.0;1.0;4.0;não
Pós-graduação;Filosofia e Ciências Humanas;0;0;1;0;5.0;1.0;4.0;3.0;3.0;não
Pós-graduação;Filosofia e Ciências Humanas;0;0;1;0;4.0;2.0;5.0;5.0;5.0;não
Pós-graduação;Filosofia e Ciências Humanas;1;0;0;0;2.0;3.0;4.0;4.0;1.0;não
Pós-graduação;Geociências;1;0;1;1;4.0;1.0;5.0;4.0;0.0;não
Pós-graduação;Filosofia e Ciências Humanas;0;0;0;0;3.0;3.0;2.0;4.0;1.0;não
Graduação;Física;0;1;1;1;2.0;2.0;4.0;1.0;1.0;não
Graduação;Química;1;0;1;1;3.0;2.0;3.0;3.0;3.0;não
Graduação;Economia;1;1;0;1;3.0;3.0;2.0;5.0;2.0;não
Graduação;Computação;0;0;1;0;3.0;4.0;5.0;4.0;0.0;não
Pós-graduação;Biologia;0;0;0;0;3.0;4.0;1.0;5.0;2.0;não
Graduação;Geociências;1;1;1;1;2.0;3.0;3.0;2.0;3.0;não
Docência;Economia;0;1;0;1;3.0;2.0;2.0;3.0;0.0;não
Graduação;Computação;1;0;0;0;3.0;2.0;3.0;5.0;1.0;não
Pós-graduação;Biologia;0;1;1;1;4.0;3.0;5.0;4.0;2.0;não
Graduação;Geociências;1;0;1;1;2.0;3.0;5.0;5.0;3.0;não
Graduação;Biologia;1;0;0;1;4.0;3.0;2.0;4.0;1.0;não
Docência;Artes;1;0;1;0;4.0;4.0;3.0;4.0;2.0;não
Pós-graduação;Computação;0;1;1;0;1.0;1.0;4.0;4.0;1.0;não
Graduação;Matemática, Estatística e Computação Científica;1;0;1;0;2.0;1.0;5.0;5.0;3.0;não
Graduação;Química;1;0;1;1;3.0;4.0;3.0;5.0;1.0;não
Docência;Estudos da Linguagem;1;0;1;1;1.0;2.0;3.0;3.0;5.0;não
Graduação;Artes;0;1;0;0;5.0;1.0;2.0;2.0;2.0;não
Graduação;Artes;0;0;1;0;1.0;2.0;2.0;4.0;5.0;não
Pós-graduação;Artes;0;0;0;0;0.0;2.0;3.0;2.0;3.0;não
Pós-graduação;Química;0;1;1;0;3.0;2.0;1.0;4.0;3.0;não
Pós-graduação;Artes;0;0;0;0;5.0;2.0;1.0;5.0;3.0;não
Graduação;Matemática, Estatística e Computação Científica;1;1;0;1;0.0;3.0;3.0;3.0;4.0;não
Graduação;Economia;1;0;0;1;5.0;4.0;4.0;2.0;4.0;não
Pós-graduação;Biologia;1;1;0;1;3.0;1.0;4.0;4.0;3.0;não
Graduação;Geociências;0;1;1;1;2.0;3.0;5.0;5.0;1.0;não
Graduação;Filosofia e Ciências Humanas;1;1;0;0;4.0;2.0;4.0;3.0;3.0;não
Pós-graduação;Computação;1;1;0;0;2.0;3.0;5.0;5.0;0.0;não
Graduação;Geociências;0;0;0;0;5.0;1.0;1.0;5.0;1.0;não
Pós-graduação;Física;0;0;0;0;4.0;2.0;1.0;5.0;2.0;não
Graduação;Estudos da Linguagem;0;1;1;1;3.0;3.0;3.0;5.0;0.0;não
Graduação;Estudos da Linguagem;1;0;0;0;4.0;4.0;2.0;5.0;2.0;não
Pós-graduação;Física;1;1;0;0;3.0;2.0;5.0;5.0;0.0;não
Graduação;Economia;0;1;0;0;1.0;1.0;3.0;4.0;4.0;não
Graduação;Economia;0;0;1;1;1.0;0.0;5.0;4.0;4.0;não
Docência;Artes;1;1;1;0;4.0;0.0;1.0;4.0;3.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;1;1;1;1;4.0;3.0;2.0;5.0;3.0;não
Pós-graduação;Física;0;1;1;1;2.0;3.0;5.0;3.0;0.0;não
Pós-graduação;Artes;1;1;0;0;3.0;3.0;5.0;5.0;0.0;não
Pós-graduação;Estudos da Linguagem;1;1;1;0;4.0;3.0;3.0;5.0;3.0;não
Pós-graduação;Geociências;0;1;0;1;3.0;3.0;3.0;5.0;3.0;não
Pós-graduação;Economia;0;1;0;0;2.0;4.0;2.0;3.0;2.0;não
Docência;Biologia;0;1;0;1;4.0;2.0;3.0;5.0;2.0;não
Pós-graduação;Computação;0;1;1;1;4.0;2.0;0.0;5.0;3.0;não
Docência;Filosofia e Ciências Humanas;1;1;1;1;5.0;4.0;5.0;3.0;4.0;não
Graduação;Computação;1;0;0;0;2.0;1.0;4.0;3.0;0.0;não
Graduação;Computação;1;0;1;0;3.0;2.0;0.0;5.0;0.0;não
Pós-graduação;Biologia;0;1;1;0;5.0;3.0;5.0;5.0;1.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;0;0;0;1;2.0;3.0;2.0;5.0;2.0;não
Graduação;Computação;0;0;1;0;2.0;3.0;3.0;0.0;3.0;não
Pós-graduação;Estudos da Linguagem;0;0;0;0;4.0;2.0;4.0;4.0;5.0;não
Pós-graduação;Estudos da Linguagem;0;1;1;0;3.0;2.0;3.0;4.0;3.0;não
Graduação;Física;0;1;1;1;3.0;1.0;3.0;2.0;4.0;não
Pós-graduação;Estudos da Linguagem;1;1;0;1;1.0;1.0;4.0;4.0;4.0;não
Graduação;Geociências;1;0;0;1;4.0;2.0;5.0;4.0;5.0;não
Graduação;Artes;1;0;0;1;1.0;4.0;5.0;5.0;2.0;não
Docência;Matemática, Estatística e Computação Científica;0;0;0;1;5.0;2.0;5.0;5.0;1.0;não
Pós-graduação;Economia;1;1;0;0;3.0;3.0;3.0;4.0;2.0;não
Graduação;Matemática, Estatística e Computação Científica;1;0;1;0;5.0;1.0;5.0;4.0;3.0;não
Graduação;Geociências;1;0;0;1;4.0;3.0;5.0;4.0;3.0;não
Pós-graduação;Estudos da Linguagem;1;1;1;0;1.0;0.0;5.0;5.0;0.0;não
Graduação;Física;1;1;1;1;2.0;2.0;4.0;3.0;1.0;não
Pós-graduação;Artes;1;1;1;1;5.0;1.0;1.0;2.0;3.0;não
Graduação;Física;0;1;0;1;3.0;5.0;4.0;4.0;5.0;não
Pós-graduação;Estudos da Linguagem;0;1;0;0;3.0;1.0;3.0;5.0;2.0;não
Graduação;Matemática, Estatística e Computação Científica;0;0;0;0;3.0;2.0;2.0;5.0;5.0;não
Docência;Matemática, Estatística e Computação Científica;0;1;0;0;3.0;3.0;5.0;3.0;3.0;não
Pós-graduação;Geociências;0;1;0;1;3.0;4.0;3.0;5.0;2.0;não
Pós-graduação;Computação;0;0;1;1;2.0;1.0;3.0;5.0;2.0;não
Pós-graduação;Computação;0;1;1;0;3.0;3.0;2.0;3.0;0.0;não
Pós-graduação;Estudos da Linguagem;0;1;1;1;3.0;3.0;5.0;3.0;0.0;não
Graduação;Química;1;1;1;1;2.0;4.0;2.0;2.0;0.0;não
Graduação;Filosofia e Ciências Humanas;0;1;0;0;3.0;3.0;5.0;4.0;2.0;não
Graduação;Matemática, Estatística e Computação Científica;1;1;1;1;2.0;4.0;4.0;5.0;3.0;não
Graduação;Biologia;0;1;0;1;4.0;5.0;3.0;3.0;0.0;não
Pós-graduação;Estudos da Linguagem;0;0;0;1;3.0;2.0;0.0;2.0;2.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;0;0;0;0;3.0;3.0;4.0;4.0;4.0;não
Pós-graduação;Economia;0;0;1;1;1.0;4.0;3.0;5.0;1.0;não
Graduação;Química;1;0;0;0;3.0;3.0;4.0;4.0;3.0;não
Pós-graduação;Química;1;0;0;0;4.0;3.0;3.0;4.0;3.0;não
Pós-graduação;Economia;1;1;1;1;1.0;1.0;4.0;2.0;3.0;não
Graduação;Geociências;1;0;1;0;4.0;1.0;4.0;3.0;0.0;não
Graduação;Artes;1;0;0;0;5.0;3.0;4.0;5.0;2.0;não
Graduação;Artes;0;0;0;0;2.0;2.0;5.0;4.0;1.0;não
Pós-graduação;Química;0;1;0;0;3.0;5.0;1.0;4.0;4.0;não
Graduação;Artes;0;0;0;1;2.0;3.0;3.0;3.0;3.0;não
Graduação;Filosofia e Ciências Humanas;0;0;1;0;3.0;3.0;3.0;5.0;3.0;não
Docência;Computação;1;1;0;0;5.0;5.0;4.0;4.0;2.0;não
Pós-graduação;Biologia;1;0;1;1;3.0;5.0;0.0;5.0;1.0;não
Pós-graduação;Biologia;1;0;1;0;4.0;3.0;2.0;4.0;0.0;não
Graduação;Geociências;1;1;0;1;1.0;4.0;4.0;5.0;0.0;não
Pós-graduação;Filosofia e Ciências Humanas;1;0;0;1;3.0;0.0;2.0;4.0;2.0;não
Pós-graduação;Artes;0;1;1;1;4.0;1.0;1.0;5.0;0.0;não
Docência;Biologia;0;1;0;0;5.0;4.0;4.0;2.0;5.0;não
Pós-graduação;Economia;1;1;0;0;2.0;4.0;3.0;1.0;1.0;não
Docência;Geociências;0;0;1;0;3.0;3.0;4.0;4.0;5.0;não
Pós-graduação;Geociências;1;0;1;1;5.0;2.0;3.0;5.0;4.0;não
Pós-graduação;Biologia;0;1;1;1;0.0;2.0;5.0;2.0;4.0;não
Pós-graduação;Estudos da Linguagem;0;1;1;0;2.0;3.0;5.0;5.0;0.0;não
Graduação;Economia;1;0;0;1;0.0;5.0;3.0;5.0;1.0;não
Docência;Física;1;0;0;0;2.0;3.0;1.0;4.0;2.0;não
Graduação;Geociências;1;1;0;0;0.0;1.0;4.0;4.0;0.0;não
Graduação;Artes;0;0;1;1;2.0;1.0;5.0;3.0;1.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;0;1;1;1;3.0;4.0;1.0;2.0;3.0;não
Pós-graduação;Economia;0;0;1;1;4.0;3.0;5.0;5.0;0.0;não
Graduação;Estudos da Linguagem;1;1;1;0;2.0;3.0;4.0;3.0;5.0;não
Pós-graduação;Física;1;0;0;0;3.0;3.0;1.0;4.0;2.0;não
Pós-graduação;Artes;0;0;0;0;4.0;3.0;3.0;2.0;1.0;não
Graduação;Filosofia e Ciências Humanas;1;0;1;1;0.0;3.0;3.0;3.0;3.0;não
Pós-graduação;Filosofia e Ciências Humanas;0;1;1;0;3.0;1.0;5.0;5.0;3.0;não
Pós-graduação;Artes;1;1;1;0;1.0;1.0;4.0;3.0;2.0;não
Graduação;Química;0;1;1;0;3.0;1.0;2.0;5.0;0.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;0;0;1;0;5.0;3.0;1.0;4.0;2.0;não
Graduação;Geociências;0;0;0;1;4.0;3.0;4.0;4.0;0.0;não
Pós-graduação;Geociências;1;1;0;1;2.0;3.0;3.0;5.0;0.0;não
Graduação;Geociências;1;0;1;1;2.0;5.0;5.0;2.0;0.0;não
Pós-graduação;Física;0;0;1;0;3.0;4.0;1.0;3.0;0.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;1;1;0;1;3.0;3.0;4.0;4.0;5.0;não
Graduação;Filosofia e Ciências Humanas;1;0;1;1;5.0;3.0;5.0;4.0;5.0;não
Graduação;Biologia;0;1;1;0;1.0;1.0;2.0;5.0;5.0;não
Graduação;Computação;0;0;0;0;5.0;1.0;4.0;3.0;0.0;não
Pós-graduação;Artes;0;1;1;1;3.0;4.0;5.0;2.0;3.0;não
Graduação;Filosofia e Ciências Humanas;0;0;0;0;2.0;4.0;4.0;3.0;2.0;não
Graduação;Estudos da Linguagem;1;1;1;1;1.0;3.0;3.0;3.0;0.0;não
Graduação;Filosofia e Ciências Humanas;0;0;1;1;5.0;3.0;2.0;1.0;2.0;não
Pós-graduação;Geociências;1;0;0;0;3.0;4.0;4.0;5.0;4.0;não
Graduação;Biologia;1;0;0;1;3.0;3.0;3.0;4.0;2.0;não
Graduação;Economia;1;1;1;1;3.0;5.0;3.0;4.0;3.0;não
Pós-graduação;Computação;1;0;0;0;2.0;3.0;3.0;3.0;2.0;não
Pós-graduação;Computação;1;1;0;1;3.0;4.0;5.0;2.0;0.0;não
Graduação;Computação;0;1;1;0;0.0;3.0;4.0;5.0;4.0;não
Graduação;Matemática, Estatística e Computação Científica;1;0;0;0;1.0;1.0;4.0;2.0;1.0;não
Graduação;Artes;0;0;0;0;2.0;2.0;5.0;3.0;2.0;não
Pós-graduação;Filosofia e Ciências Humanas;0;1;1;1;2.0;2.0;4.0;4.0;0.0;não
Pós-graduação;Estudos da Linguagem;0;0;1;0;3.0;3.0;2.0;4.0;3.0;não
Pós-graduação;Geociências;0;1;1;1;1.0;2.0;3.0;5.0;0.0;não
Pós-graduação;Química;1;1;0;0;5.0;1.0;5.0;1.0;1.0;não
Docência;Química;0;1;0;1;4.0;1.0;4.0;5.0;4.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;1;0;1;0;4.0;2.0;1.0;4.0;3.0;não
Pós-graduação;Economia;0;0;1;0;4.0;0.0;2.0;5.0;2.0;não
Graduação;Biologia;1;1;0;0;3.0;3.0;3.0;5.0;1.0;não
Pós-graduação;Estudos da Linguagem;1;1;1;1;3.0;4.0;4.0;2.0;0.0;não
Pós-graduação;Estudos da Linguagem;1;1;0;1;4.0;2.0;1.0;5.0;3.0;não
Graduação;Geociências;1;0;1;0;4.0;2.0;5.0;4.0;5.0;não
Pós-graduação;Geociências;0;0;0;0;0.0;1.0;5.0;5.0;1.0;não
Graduação;Economia;0;1;1;0;5.0;3.0;5.0;3.0;5.0;não
Pós-graduação;Biologia;1;0;1;1;3.0;3.0;5.0;2.0;2.0;não
Pós-graduação;Estudos da Linguagem;0;1;1;1;5.0;4.0;3.0;5.0;0.0;não
Pós-graduação;Computação;0;0;0;1;2.0;3.0;4.0;4.0;3.0;não
Graduação;Estudos da Linguagem;0;1;1;1;2.0;4.0;5.0;5.0;4.0;não
Docência;Economia;0;1;1;0;4.0;2.0;4.0;2.0;0.0;não
Pós-graduação;Estudos da Linguagem;1;1;0;1;5.0;3.0;1.0;5.0;3.0;não
Pós-graduação;Estudos da Linguagem;0;1;1;0;4.0;2.0;4.0;4.0;5.0;não
Pós-graduação;Estudos da Linguagem;1;1;1;0;5.0;1.0;5.0;3.0;2.0;não
Pós-graduação;Biologia;1;0;1;1;1.0;2.0;4.0;3.0;5.0;não
Graduação;Matemática, Estatística e Computação Científica;1;0;1;0;5.0;2.0;4.0;3.0;3.0;não
Pós-graduação;Biologia;0;1;1;0;4.0;2.0;5.0;5.0;2.0;não
Pós-graduação;Física;0;1;1;1;4.0;2.0;3.0;4.0;2.0;não
Pós-graduação;Estudos da Linguagem;1;0;1;0;5.0;1.0;3.0;5.0;4.0;não
Pós-graduação;Computação;0;0;1;0;3.0;5.0;4.0;3.0;5.0;não
Graduação;Estudos da Linguagem;1;1;1;1;5.0;3.0;3.0;5.0;0.0;não
Graduação;Filosofia e Ciências Humanas;1;1;0;1;2.0;2.0;4.0;1.0;3.0;não
Pós-graduação;Física;0;0;1;1;3.0;2.0;4.0;3.0;2.0;não
Pós-graduação;Química;1;1;0;1;4.0;3.0;1.0;3.0;0.0;não
Pós-graduação;Estudos da Linguagem;1;1;0;0;2.0;2.0;0.0;4.0;0.0;não
Docência;Matemática, Estatística e Computação Científica;1;0;1;1;5.0;1.0;4.0;3.0;0.0;não
Docência;Geociências;0;1;1;0;1.0;1.0;4.0;2.0;2.0;não
Pós-graduação;Biologia;0;0;0;1;2.0;3.0;5.0;4.0;4.0;não
Graduação;Filosofia e Ciências Humanas;0;1;0;1;2.0;2.0;0.0;4.0;5.0;não
Pós-graduação;Física;0;0;1;1;3.0;3.0;4.0;5.0;0.0;não
Graduação;Geociências;0;1;0;1;2.0;1.0;2.0;3.0;2.0;não
Pós-graduação;Estudos da Linguagem;0;0;1;0;1.0;2.0;1.0;5.0;3.0;não
Pós-graduação;Computação;1;0;1;1;4.0;3.0;1.0;3.0;2.0;não
Graduação;Geociências;1;0;1;0;2.0;3.0;3.0;5.0;3.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;0;0;1;1;1.0;2.0;5.0;2.0;2.0;não
Graduação;Artes;1;0;1;1;4.0;3.0;5.0;3.0;4.0;não
Graduação;Computação;0;1;1;0;1.0;2.0;4.0;3.0;0.0;não
Graduação;Química;1;1;1;0;2.0;3.0;3.0;4.0;0.0;não
Graduação;Matemática, Estatística e Computação Científica;0;1;0;1;3.0;2.0;3.0;3.0;0.0;não
Docência;Estudos da Linguagem;1;0;1;0;3.0;2.0;1.0;4.0;0.0;não
Graduação;Estudos da Linguagem;1;0;1;0;4.0;2.0;5.0;2.0;1.0;não
Docência;Estudos da Linguagem;1;1;0;0;4.0;2.0;1.0;1.0;3.0;não
Graduação;Matemática, Estatística e Computação Científica;1;1;0;0;4.0;3.0;2.0;5.0;2.0;não
Graduação;Matemática, Estatística e Computação Científica;1;0;0;0;2.0;4.0;4.0;4.0;2.0;não
Graduação;Economia;1;1;1;0;4.0;1.0;4.0;5.0;1.0;não
Graduação;Física;0;0;1;0;4.0;4.0;2.0;5.0;5.0;não
Pós-graduação;Matemática, Estatística e Computação Científica;1;0;0;1;4.0;4.0;3.0;5.0;2.0;não
Pós-graduação;Química;1;0;1;0;1.0;4.0;4.0;5.0;3.0;não
Docência;Física;0;0;0;0;4.0;3.0;5.0;1.0;1.0;não
Graduação;Estudos da Linguagem;0;1;1;0;4.0;2.0;2.0;3.0;2.0;não
Graduação;Física;0;1;1;1;5.0;2.0;5.0;5.0;1.0;não
Graduação;Economia;1;1;0;1;3.0;4.0;4.0;5.0;3.0;não
Pós-graduação;Geociências;0;1;1;0;2.0;3.0;4.0;4.0;0.0;não
Pós-graduação;Filosofia e Ciências Humanas;1;0;1;0;4.0;3.0;5.0;3.0;1.0;não
Graduação;Biologia;0;0;1;0;3.0;4.0;3.0;2.0;0.0;não
Pós-graduação;Física;1;0;0;0;4.0;1.0;3.0;4.0;1.0;não
Graduação;Geociências;0;1;1;1;3.0;3.0;5.0;2.0;2.0;não
Graduação;Química;0;1;0;1;4.0;2.0;3.0;5.0;2.0;não
Docência;Química;1;1;1;0;3.0;3.0;4.0;5.0;4.0;não
Graduação;Biologia;1;1;0;0;5.0;3.0;3.0;5.0;4.0;não
Graduação;Matemática, Estatística e Computação Científica;0;0;0;1;4.0;3.0;3.0;1.0;3.0;não
Pós-graduação;Economia;0;0;1;0;1.0;3.0;0.0;2.0;2.0;não
Pós-graduação;Economia;1;0;0;0;2.0;2.0;5.0;2.0;4.0;não
Pós-graduação;Biologia;1;1;1;0;3.0;3.0;3.0;4.0;3.0;não
Graduação;Geociências;1;0;1;0;0.0;2.0;2.0;5.0;3.0;não
Pós-graduação;Filosofia e Ciências Humanas;0;0;1;0;3.0;2.0;5.0;2.0;3.0;não
Graduação;Filosofia e Ciências Humanas;0;0;1;0;2.0;2.0;3.0;1.0;5.0;não
Pós-graduação;Estudos da Linguagem;0;0;0;0;4.0;2.0;3.0;5.0;3.0;não
Graduação;Artes;0;1;1;1;3.0;1.0;3.0;5.0;0.0;não
Graduação;Computação;0;1;0;1;5.0;2.0;5.0;4.0;1.0;não
Pós-graduação;Química;0;0;1;1;5.0;2.0;2.0;2.0;0.0;não
Pós-graduação;Geociências;1;0;1;0;3.0;1.0;5.0;3.0;1.0;não
Pós-graduação;Computação;1;0;0;0;3.0;4.0;3.0;1.0;3.0;não
Pós-graduação;Economia;0;0;1;1;2.0;3.0;2.0;5.0;0.0;não
Graduação;Química;1;0;1;1;5.0;3.0;5.0;5.0;5.0;não
Graduação;Geociências;1;1;0;1;2.0;3.0;3.0;5.0;2.0;não
Graduação;Química;0;0;1;1;3.0;3.0;4.0;5.0;4.0;não
Pós-graduação;Economia;0;1;1;1;4.0;2.0;5.0;4.0;4.0;não
Graduação;Estudos da Linguagem;0;0;1;0;5.0;3.0;3.0;4.0;0.0;não
Pós-graduação;Física;0;0;0;0;3.0;1.0;4.0;5.0;3.0;não
Graduação;Física;0;0;0;1;3.0;1.0;1.0;3.0;0.0;não
Pós-graduação;Economia;0;1;0;0;1.0;3.0;3.0;5.0;1.0;não
Graduação;Economia;1;0;1;0;5.0;3.0;5.0;4.0;0.0;não
Graduação;Computação;0;0;1;0;3.0;1.0;3.0;3.0;2.0;não
Pós-graduação;Economia;0;0;0;1;2.0;2.0;4.0;5.0;0.0;não
Graduação;Economia;1;0;1;0;1.0;2.0;4.0;4.0;4.0;não
Graduação;Biologia;1;1;1;0;4.0;1.0;3.0;3.0;5.0;não
Docência;Filosofia e Ciências Humanas;1;0;1;0;4.0;2.0;3.0;2.0;1.0;não
Graduação;Biologia;1;1;1;0;4.0;2.0;2.0;3.0;3.0;não
